seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg
1,246,60568,-107.7678555836901,1.3618875626813283,0.7703505205837163,1.209149839469429,0.5551379551038598,0.04063404500168764,0.035507263361586855,2.6573887892688313,66,0.1,0.7126668095588684,1.0995172353619236,2.1358612656285914e-08
1,247,60624,-109.36835759319365,1.492646458026554,0.72928118519485,1.3563185851754886,0.5543494104806866,0.04046895921830151,0.0354257008802714,3.499552679918706,56,0.1,0.7124952077865601,1.0988140748213913,2.1726517474007778e-08
1,248,60690,-106.11251441156492,1.425649798729203,0.639371626756408,1.3098282133595962,0.47966601089997724,0.040285147140907536,0.03615732910900803,3.265842052549124,66,0.1,0.7123491168022156,1.097345724752394,1.7529636409108207e-08
1,249,60757,-107.83904928620905,1.6978139637121514,0.6596451005828914,1.5639293462927661,0.46789244551267195,0.04033240968290763,0.035532310587758756,1.8513776032874982,67,0.1,0.7120960354804993,1.0987254826831416,4.600458325398904e-08
1,250,60804,-104.19847481697798,1.4588076079145391,0.7114781077871931,1.3450490082515048,0.5535827014357486,0.040249081298646044,0.03491732637841993,1.8266628451645375,47,0.1,0.711826741695404,1.0961412354863647,4.3946243977188715e-08
1,251,62404,-119.8447990968125,1.0852625552145765,0.7298163719335571,0.8345878470386379,0.45394552847836167,0.04023127736295829,0.03488805184007194,2.8953998118662274,1600,0.1,0.711704432964325,1.098042653180376,1.489743368665586e-07
1,252,62458,-107.34889253973961,1.6995665615907423,0.7215192745681163,1.536535556393641,0.48560697944075976,0.04008416803592026,0.03512245406676467,2.2010514705255626,54,0.1,0.705095648765564,1.0874476538764106,2.6255525753526854e-08
1,253,62540,-105.93963802699,1.5202683602891318,0.6919053054255683,1.364449224184926,0.48310138062551256,0.03981364019245768,0.03503021802676558,2.7966690046247096,82,0.1,0.7049059271812439,1.0866451003914508,2.4201838755288918e-08
1,254,62605,-103.32849391084164,1.4238467633724212,0.6590678854630544,1.2965204523159908,0.49051353140519216,0.039642616303362806,0.034515319607358,2.918165228422731,65,0.1,0.7046151161193848,1.088587591345193,1.9186526145631433e-08
1,255,62729,-104.85411954857409,1.4853531895505805,0.7139049606217492,1.3304539406371694,0.5181817527740232,0.03967869225889444,0.03500093505641476,3.286321982493003,124,0.1,0.7043927311897278,1.0880150819899606,1.6106247002767304e-08
1,256,64329,-137.9036103109829,1.0609162852587177,0.6855483446083963,0.822443083334656,0.42415565729141236,0.03960328302669282,0.035659498610362717,2.966147412346909,1600,0.1,0.7040247321128845,1.087206654208047,1.0927919902314898e-08
1,257,64398,-104.13121806178242,1.4641402676917505,0.7796902812045553,1.2814261978087218,0.5657917169341142,0.03962360972249175,0.03438051154918642,3.864007118996233,69,0.1,0.6970637440681458,1.077438664341353,1.4570843198669081e-08
1,258,64460,-104.5011168946512,1.6161508997601848,0.8080986420954427,1.4399544066118617,0.5462313803934282,0.03964372549755165,0.034669323120102936,2.0764449037921926,62,0.1,0.6969230771064758,1.078796757644866,3.7259010099433e-08
1,259,64552,-131.21294461283833,1.0201943686798862,0.7956511365330737,0.8899631424726028,0.6585052504163721,0.03968213680255935,0.034435119739626034,2.6511324015342526,92,0.1,0.6967781782150269,1.0779297341863472,7.271605539926895e-09
1,260,66152,-114.76920397160575,1.0352217685931828,0.6854503119364381,0.788127070289338,0.41968620646512134,0.03944472168084411,0.03407144782296012,2.6927049830625767,1600,0.1,0.6967235803604126,1.0760654186445568,1.7520882522603642e-08
1,261,66248,-106.36806179676205,1.6452639197620254,0.784107222687453,1.4327729113089542,0.49241461666921776,0.0394320378946357,0.03573510115460832,3.057057614189883,96,0.1,0.6900230050086975,1.0688257580579714,2.231736928592909e-08
1,262,67848,-118.22717061731964,1.0908054509537761,0.7116619177628308,0.8392221652809531,0.43318225599825383,0.039256714747915436,0.03499611163757337,2.8238003266835587,1600,0.1,0.6897366046905518,1.068818038378575,2.19785611932366e-08
1,263,67906,-103.75003038533032,0.9211849231144478,0.6428045193696844,0.75531546684817,0.48272153683777513,0.039284762508183156,0.03397750720100583,1.8431611794233322,58,0.1,0.6836865544319153,1.0621630645697973,1.719091180518717e-08
1,264,68033,-109.7158763827756,1.2222802580341579,0.7507639242204156,1.0281991403931239,0.5324317663908005,0.03959615613210876,0.03531685929253416,2.3516664807219056,127,0.1,0.6835148930549622,1.0630783480068422,1.8253221156783184e-09
1,265,68092,-103.2905975393951,1.0694215519953583,0.6957923166327558,0.9165070058178093,0.5311074647105346,0.03920450900101437,0.0341934812406324,1.8599384407699109,59,0.1,0.683232843875885,1.0609242601664561,1.3850455893305025e-08
1,266,68156,-99.10437557660043,1.3613661685958505,0.8655492085963488,1.160247997555416,0.6646885944064707,0.03919847381283652,0.033767890833177654,3.5560567152996856,64,0.1,0.6831009984016418,1.0602571173433988,5.5286619726757635e-09
1,267,68203,-104.88038577139378,1.0215870890211551,0.5374299040500153,0.9152291990182502,0.4242957004524292,0.039111322132324364,0.03405458929955511,2.63597998926416,47,0.1,0.6830836534500122,1.0598379383857985,1.2135258131706905e-08
1,268,68259,-103.42227047495544,0.992538080151592,0.7049441784620285,0.8346342078543135,0.5489283829395261,0.039018772032700086,0.03367478073035416,2.229108134582639,56,0.1,0.6829054355621338,1.0583373379438443,2.368102869354516e-08
1,269,68311,-103.7058502715081,1.1076916969166353,0.666879415512085,0.942799305006002,0.4726266290705938,0.038961599868043026,0.03361488981942709,1.9514278348535299,52,0.1,0.6827954649925232,1.059869435900136,5.6466106457264686e-08
1,270,68394,-101.80880169197917,1.1621554051357579,0.7442435918443174,0.9594008218811219,0.5627216633005314,0.038956045072273654,0.03365209056694705,3.5189874151954426,83,0.1,0.682635486125946,1.0605115284597066,4.7335820596572376e-08
1,271,68448,-103.51014513522387,0.9586361274123192,0.7172400294630615,0.7608446029739248,0.4986594133079052,0.03905941051629822,0.033950573822643874,3.747977293655276,54,0.1,0.6824899911880493,1.0599491651138562,7.66213670289062e-09
1,272,68508,-102.10569899808615,1.0153016977012157,0.6405553085108598,0.8356001315948863,0.46476894468069074,0.03891809550061655,0.03389056191713399,3.1215758210668962,60,0.1,0.6823449730873108,1.0627916330255374,9.59043866544107e-09
1,273,68566,-102.82418546639383,1.021579321088462,0.6752871529295527,0.8106860095185453,0.47020626042423574,0.03891246566193157,0.03486708340685019,3.5921637624502183,58,0.1,0.6821543574333191,1.0592417143703847,1.4997210584510867e-08
1,274,68621,-103.85406385920942,1.3094172217629172,0.6694807664914565,1.1214846079661087,0.45952461687001317,0.0388670870873812,0.03360953540977244,2.1915425031632183,55,0.1,0.6819751262664795,1.059484603074606,2.0384913312909703e-08
1,275,68671,-104.51985607109964,1.0149189206957816,0.7653601789474487,0.781950574554503,0.5400071045756341,0.038697227953808075,0.03386887720049317,4.319236598610878,50,0.1,0.6817967891693115,1.058301838164899,9.467941097796029e-09
1,276,68721,-102.67184541933239,1.02180006057024,0.6263160714507103,0.8795615415647626,0.4895119723677635,0.03855468678190859,0.03313739470331304,3.377749446183443,50,0.1,0.6816935539245605,1.059933800216931,2.3605861709796727e-09
1,277,68778,-103.00566629879177,1.0937676029769998,0.704893101725662,0.8894626891011732,0.4982119288883711,0.03850577421931189,0.03305239648794505,2.8403848134726286,57,0.1,0.6815537214279175,1.0566540789693148,1.7337217883550693e-08
1,278,68828,-105.31584663875401,1.216589603126049,0.6689288085699081,0.9815372490510345,0.415404915958643,0.03827016664974725,0.032953482574380154,2.294479444101453,50,0.1,0.681401789188385,1.0582649683329597,1.201135280126664e-08
1,279,68886,-102.6849890742451,1.0144537036018124,0.6607687537526262,0.8424041516886189,0.47551798293816633,0.038321188872040654,0.033443487523151426,4.2058756159245965,58,0.1,0.681208610534668,1.0549277959919687,3.092065625764917e-08
1,280,68929,-102.44378466904163,1.0523264640292456,0.7628572732210159,0.8397228272501812,0.5352862513689107,0.03828843682727406,0.03323645573732578,2.9483774876687674,43,0.1,0.6810353994369507,1.056200854796016,2.302006052445904e-08
1,281,68987,-101.76838793978095,1.1075635524145488,0.6931417473945124,0.9281679716218134,0.492090341667163,0.03838401543440429,0.03301665166247512,2.613267423659563,58,0.1,0.6809444427490234,1.05867891741508,4.631711547631312e-08
1,282,69039,-103.86227102950215,1.2535306587815285,0.7871740420277302,1.0520895410042543,0.5250354008032725,0.037989425728423,0.03558811863891254,3.9376074957847593,52,0.1,0.6807857155799866,1.0557519787749394,1.3919590813316063e-08
1,283,69087,-103.81512450613081,1.2876880957434576,0.7023903395359715,1.0754263824783266,0.4289090922102332,0.03794204581625843,0.03245987586233917,1.5919425496365875,48,0.1,0.6806683540344238,1.0558454082800997,5.7700692224216255e-08
1,284,69151,-100.53601100109518,0.9624475785531104,0.7399456456769258,0.742379947041627,0.5599175610113889,0.03784584873754074,0.03332098205487303,3.1926137225702407,64,0.1,0.6804934144020081,1.05698899066138,4.0752318852810276e-08
1,285,69200,-104.2278965273872,1.0630821892801596,0.7961533176047462,0.8389835957893912,0.5792582454730053,0.03795136002754724,0.03318100470221705,4.280854694917798,49,0.1,0.6803818345069885,1.0555983750908464,1.3877153648422791e-08
1,286,69247,-103.3284524101764,0.9995703927062928,0.6492056694436581,0.8353406121122077,0.44512725478791176,0.037804286393026514,0.032286406268400174,2.81345313442871,47,0.1,0.6803103089332581,1.0562606355879043,1.6902744093272304e-08
1,287,69304,-101.18182534957305,1.0608313792107398,0.7198349200842673,0.9116551131010056,0.5351926340607175,0.03777923435110737,0.03247729618240286,2.902984435260296,57,0.1,0.6801506280899048,1.0554601298879693,1.1992717041664491e-08
1,288,69354,-102.4040039498359,1.2732911989092828,0.6789127925038337,1.0951173141598702,0.4652157199382782,0.03772282426693925,0.03375854652374983,2.4925759211182594,50,0.1,0.680031418800354,1.0558068886951164,3.8333720198124865e-08
1,289,69419,-101.2204958833754,1.4943442062689707,0.8623730879563551,1.2501119908518517,0.58156079856249,0.03747456814541861,0.03323392810231006,2.8121600090836485,65,0.1,0.6798765063285828,1.0544673071525714,2.9217643415790917e-08
1,290,69486,-102.00686217285693,1.2854569438678116,0.739247316077574,1.111669029317685,0.5399490067763115,0.03759541338605195,0.032305080318527905,2.1556119097396733,67,0.1,0.6797844767570496,1.0548980322271255,2.383616504175734e-08
1,291,69535,-101.78022375889122,1.1846723182469,0.7222867878724117,1.0093003359376167,0.5056618175336293,0.037520891920117,0.03422678946981351,2.9448693779297175,49,0.1,0.6796495914459229,1.0560110123834927,1.474725408456834e-08
1,292,69596,-104.49177940562367,1.2985905833908769,0.7596982961795369,1.0902263309012672,0.5120531770049549,0.03737457648222077,0.032134522094882725,2.5603937111174067,61,0.1,0.6795270442962646,1.0564538419466616,2.2426876356007597e-08
1,293,69646,-102.59768743114546,1.2749149158596993,0.7980729737877845,1.0607750657200814,0.5338354003429413,0.037247340382520124,0.032398144568134495,2.876138616204262,50,0.1,0.6793802380561829,1.0541047687900023,2.438614821187457e-08
1,294,69711,-100.54308889433742,1.4074891567230225,0.7462548031256749,1.211326662164468,0.5390940769360616,0.03717548833365607,0.03248956591740031,3.1441511728490394,65,0.1,0.6792758107185364,1.0518265020321398,1.2261871518148837e-08
1,295,69774,-103.91157226078212,1.3799875371512913,0.7165899052033349,1.2267210430036934,0.5062557866885549,0.03728921405888875,0.033424157717758245,2.985294196692606,63,0.1,0.6791450381278992,1.0516319321797174,1.0927630356150075e-08
1,296,69840,-101.5684678060934,1.2945354201576926,0.7335048069556555,1.0693761097323713,0.4948672873504234,0.03712134422213935,0.03225327187546474,2.9079687682290873,66,0.1,0.6789889335632324,1.0506863287266563,3.321142827417134e-08
1,297,69898,-102.18121767602861,1.2946726705493599,0.7819648765284439,1.090362555283154,0.5318416566427412,0.037114033948027474,0.03329061537104495,4.241060701087117,58,0.1,0.6788149476051331,1.0521496108787902,1.0516124859805132e-08
1,298,69961,-105.60765200480819,1.268075821655137,0.6598805915268641,1.081349171047646,0.4482339310740668,0.037047198510322815,0.03190223138383675,4.691786383837462,63,0.1,0.6786930561065674,1.0534910997191629,3.448850982579188e-09
1,299,70022,-105.77825366705656,1.328186837498282,0.7211280401612892,1.1487192598278406,0.494526245066377,0.03700220801018097,0.03169727336492512,3.8080315828323363,61,0.1,0.6784855127334595,1.051787653117826,1.5368460282161323e-08
1,300,70089,-107.35575352050364,1.487238986945864,0.7293395911579701,1.3373002909791114,0.5399637757175004,0.03671036403312351,0.03183778613778479,3.530776899245878,67,0.1,0.6783251762390137,1.0498165150265117,1.4372603551748853e-08
1,301,70159,-101.39264706522226,1.499550340431077,0.8054146611264774,1.3048997976418053,0.5708639778196811,0.0367167428954617,0.03309053375962235,3.783947309904865,70,0.1,0.6781929731369019,1.052456800361256,1.8835962123375793e-08
1,302,70239,-103.22628084942698,1.6018294610083104,0.8963451530784369,1.375079759955406,0.5744889562949538,0.03698804323309964,0.031708260901598596,4.37380124044139,80,0.1,0.6780858635902405,1.0514837245436481,8.348612468012107e-09
1,303,70304,-101.48538919910789,1.3444162485691218,0.7063414954222166,1.186153846176771,0.4924979620254957,0.03681768480226071,0.03213553949102868,3.0155360006106395,65,0.1,0.67796790599823,1.0513148864690405,9.716926818725824e-09
1,304,70377,-103.6357545144856,1.2612003873880595,0.7155923549443075,1.0853063017129898,0.5073645857915486,0.03681478211044395,0.03102989429947886,4.960832577730928,73,0.1,0.6777963638305664,1.0521756226563976,9.598656980358555e-09
1,305,70453,-103.78569782152772,1.2497894833550642,0.6804686293594147,1.0544256985579665,0.4475874316535498,0.036575471975561914,0.031871170335768785,3.172888127607959,76,0.1,0.6776196360588074,1.0487355152620887,9.540460865764544e-09
1,306,70532,-105.2549574766308,1.4363598639640627,0.7711909390703032,1.230818720958844,0.5542715450253668,0.03660652309791608,0.03152790430865505,4.1856797008109945,79,0.1,0.6773714423179626,1.0490929244214837,1.0006625750236253e-08
1,307,70621,-104.12903702631593,1.5522651600368906,0.8496738812896643,1.3157831151038408,0.5893211776620886,0.03681911953470924,0.03215641824494709,2.5659379277378322,89,0.1,0.6772335767745972,1.051214399207722,1.373324209907878e-08
1,308,70697,-105.96933125797659,1.5744543726506985,0.8822264008616146,1.3173016252388294,0.5586410607946547,0.0367804971377958,0.0316397426886992,4.1378174221143125,76,0.1,0.6771228313446045,1.0482545854395087,8.37662028629893e-09
1,309,70776,-102.82086634263396,1.262119450901128,0.7074266683451736,1.0788004145592074,0.48856912553310394,0.03669395821465962,0.03139323793972532,3.642824839694159,79,0.1,0.6769954562187195,1.0503951498995656,1.0375214465341287e-08
1,310,70853,-103.00536133162677,1.4899454976057078,0.7891531449246716,1.2411562448198146,0.4665081011397498,0.036545409843919505,0.031012376023969355,2.742062363028526,77,0.1,0.6767850518226624,1.0497805937908697,2.1284214390959733e-09
1,311,70925,-104.62119682319462,1.2096945088770654,0.6385041419416666,1.0597119046271675,0.45497653126302695,0.03658249050081856,0.03135551927422268,5.240096576990826,72,0.1,0.6765565872192383,1.0485449352990026,8.433196363455409e-09
1,312,71013,-100.42739330790937,1.6492318968203934,0.9551511569456621,1.3940113318914717,0.6238006973977793,0.036438574056924466,0.03145617593066357,4.278909323597327,88,0.1,0.6763316988945007,1.0481988833699416,7.706244531391349e-09
1,313,71077,-102.70647927187383,1.4706168393604457,0.7741007260046899,1.2826119426754303,0.5227470129029825,0.0363233165190108,0.03178171033866784,3.63673456851393,64,0.1,0.676266610622406,1.0480825959129885,2.7118071344034433e-08
1,314,71173,-100.94824261730537,1.4596864185296,0.8103381922313323,1.2878544005022075,0.5428952178141723,0.036415411062565524,0.03128546418803694,2.953094423106975,96,0.1,0.6761283278465271,1.0483145556294962,5.270395675438522e-09
1,315,71252,-101.02166067808867,1.3526371227978151,0.7414451405594621,1.1501904440973,0.4758858179932908,0.036505906320036315,0.03231608303893599,3.357996601983905,79,0.1,0.6759486198425293,1.0492592104904943,6.931149876265863e-09
1,316,71328,-108.83760442584753,1.2102855321412023,0.6522343872409118,1.0728665517496043,0.4662838738999869,0.03636550013002732,0.03125247039142058,3.2840033203895604,76,0.1,0.6757268309593201,1.0472120204417825,3.57476692691705e-09
1,317,71439,-99.96830948046409,1.4733158346634727,0.7586776465177536,1.3116413862654217,0.5273382430141037,0.036355665697307464,0.032009566815154586,4.331972013176842,111,0.1,0.675503671169281,1.044660207307596,5.834210003996532e-09
1,318,71659,-113.85518089681864,1.7114775007082657,0.813733308762312,1.5486411403017966,0.5941715397279371,0.036479346195109,0.03098838674071442,3.9569399538619274,220,0.1,0.6752734184265137,1.046115610291881,4.232361572320542e-09
1,319,71722,-101.7994408402592,1.3405982125846168,0.7456773278259096,1.1948381864303161,0.514003661535089,0.03648310296611333,0.0319875196023013,3.059070121217519,63,0.1,0.6750243902206421,1.0445388894781844,4.713823553714747e-09
1,320,71776,-101.41557373292744,1.3360118267160874,0.8689997430752825,1.0664045791383143,0.5843811297306308,0.036194854570286615,0.031297346676832864,4.198708683028817,54,0.1,0.6748830080032349,1.0474728247523308,5.834082106304095e-09
1,321,71825,-101.01633056532592,1.5685410511736968,0.8747535971354465,1.3301882985599187,0.5761330342110322,0.03611068199521729,0.03234337560566408,2.9665363068692385,49,0.1,0.6748148798942566,1.0455580367786543,7.732681162053723e-09
1,322,71876,-101.1617998406291,1.403340887643543,0.7350602465517381,1.1931917398583656,0.48882756572143704,0.036244459017845135,0.03172828303250883,4.363762971609831,51,0.1,0.6747475266456604,1.0437129581826075,5.197673846879525e-09
1,323,71925,-101.14484256878495,1.1007458871724654,0.7375900781884486,0.8911540407155242,0.5166104378140702,0.036034950519512804,0.03262899013369211,3.864289890602231,49,0.1,0.6746156811714172,1.0446075184004648,7.364070686577406e-09
1,324,71985,-101.27981526590884,1.117320142313838,0.6590123375256857,0.9634729607651631,0.46197467148303983,0.03627329437328237,0.030962313412289534,3.696467994339764,60,0.1,0.6745079755783081,1.046106273489339,3.565565176444352e-09
1,325,72036,-100.93488718476146,1.442002167888716,0.7788748621356254,1.2388611235747151,0.5028951292236646,0.03615453417058305,0.032433951947029374,3.355799982883036,51,0.1,0.6743308901786804,1.0469544405190545,6.3014069517919324e-09
1,326,72091,-100.77749635837972,1.5701267865909772,0.8106925324960188,1.3596067829057574,0.5170741952278397,0.03609763267731751,0.03189760075875449,2.700302399545908,55,0.1,0.6742094159126282,1.043609526785243,7.323713191453862e-09
1,327,72142,-100.09884595032781,1.4007974383877773,0.7843301334217483,1.1851681286797804,0.5088220627284518,0.0361623796823292,0.03117742064902791,3.803759088218212,51,0.1,0.6740896105766296,1.0455201904120395,7.393666567878654e-09
1,328,72203,-99.98282301053405,1.021735464451743,0.6036123293833654,0.9055158953319807,0.45821784241277663,0.03606145217404883,0.031331528904864375,4.646553565996388,61,0.1,0.6739727854728699,1.0419123409057427,1.0947705852970557e-08
1,329,72283,-101.06854791101068,1.3304016115143895,0.6617974111810326,1.2189659727737308,0.4827033806592226,0.036057563822267324,0.03252650602648022,3.546921368315816,80,0.1,0.6737905144691467,1.0455177670674967,1.5874103809210283e-08
1,330,72336,-101.68140116054565,1.4819475581061166,0.7816657179369116,1.2751928455073316,0.5411703490986014,0.035803758788933146,0.03090879767208446,4.274541093409061,53,0.1,0.6735790371894836,1.0440416164009283,6.473962699260483e-09
1,331,72384,-100.57555826567113,1.220969111348192,0.7121862340718508,1.0782861813592415,0.5049218119432529,0.03588580553888852,0.031244610823321004,3.2375243772286924,48,0.1,0.6734820008277893,1.041867331579222,6.734665269902962e-09
1,332,72445,-101.01859289221466,1.4776311851427204,0.765101998800137,1.2998942808538188,0.5485842891159605,0.03581301292391322,0.03164254378474562,3.544802297651768,61,0.1,0.6733701825141907,1.0434502410127762,7.636215215711672e-09
1,333,72524,-95.69068166427314,1.541321013452886,0.7497582997702346,1.397785860715033,0.539961858452121,0.03575039955767545,0.031286063896003344,4.510726561024785,79,0.1,0.6732650995254517,1.0425655978368529,9.204981665789091e-09
1,334,72595,-102.09804142266512,1.115578086548288,0.5953862824490372,0.9964832119433813,0.45416369404591306,0.03581045073170755,0.030858466911126363,3.7629330790468623,71,0.1,0.6731199026107788,1.043843892100843,9.585457760863392e-09
1,335,72658,-100.16710784099996,1.6077633989117448,0.7957475738865989,1.4178684949283562,0.5301200931980496,0.03579802563407396,0.030875279509557853,3.6562921485553184,63,0.1,0.6729057431221008,1.04216483995687,4.275128251407523e-09
1,336,72730,-101.8293827464804,1.5457548782643344,0.7137644071545866,1.3732830811188452,0.49726587161421776,0.03559017532863802,0.030460385231847478,3.919019045627543,72,0.1,0.6727819442749023,1.041501749741315,9.12602438063459e-09
1,337,72786,-101.73835621215403,1.3385179008224182,0.8311301201049771,1.1243283117323049,0.5212237731154475,0.035666397292639165,0.0312696619995568,4.404628348648548,56,0.1,0.6726081967353821,1.0398599574683418,6.3786158577272545e-09
1,338,72865,-106.22937596682459,1.3961721217330498,0.8115907458564903,1.2031325257937364,0.5678238492411903,0.035703454106311566,0.030576163186678586,2.979821388423443,79,0.1,0.672491729259491,1.0429256596195866,2.0739228112631736e-09
1,339,72955,-105.5319036077708,0.7386508837756184,0.49980364979969133,0.6600597572823366,0.4208759233148562,0.035444163759304606,0.030887983580657714,4.008633157610893,90,0.1,0.6723783016204834,1.0400911720705703,1.2605536170440246e-08
1,340,73026,-99.54830656107515,0.915437247079443,0.6489523632425658,0.7730622965002983,0.47928302703608927,0.035605278978465306,0.030220263106354946,3.5970790769372667,71,0.1,0.6720679402351379,1.0401182205744193,7.703404136805148e-09
1,341,73080,-100.11743098776788,1.1946252770721912,0.7032160529935801,1.008736786880979,0.4973580348822806,0.03556044518816889,0.030691064854985788,4.385522554814815,54,0.1,0.6718805432319641,1.0404740805374948,1.8902365894746254e-08
1,342,73158,-100.65891647152603,1.1415717873053672,0.6017150047879952,1.0121348482819321,0.44582520234279144,0.035521953460155874,0.03103936053681792,4.484188158171517,78,0.1,0.6717516183853149,1.0416572731419613,6.7762742084198635e-09
1,343,73224,-106.0659611467272,1.101860943843018,0.678481847273581,0.9309900647424387,0.4914900296452371,0.035475931698293016,0.031362144439889675,4.171137002110481,66,0.1,0.6715107560157776,1.0407863015877572,6.282580677918759e-09
1,344,73294,-111.08450145274401,1.0070674555642265,0.7133827639477593,0.8502295839733311,0.5469523698091507,0.03535341526270955,0.030125449592625343,3.551467377798898,70,0.1,0.6713484525680542,1.0400146931201428,7.425105419400779e-09
1,345,73354,-97.8836922608316,1.6798644371330738,0.8579782406489055,1.4385434058184425,0.5767193634063006,0.03528609329482892,0.03172101343402287,4.6423692345619205,60,0.1,0.6712297201156616,1.0402110865482916,5.710803829828137e-09
1,346,73408,-103.43291561305523,1.462787540698493,0.7625868350819305,1.2421732220660757,0.49121523482931984,0.03546390250924376,0.03135861477756,3.656664609387517,54,0.1,0.6711523532867432,1.038606453858889,9.207013818013365e-09
1,347,73480,-99.45516247116029,0.6983057479374111,0.49158683357139427,0.5816732702466348,0.3425165854083995,0.035537545476760066,0.031235184939903814,4.582597467462931,72,0.1,0.671019971370697,1.040041370158429,3.6722047624948573e-09
1,348,73532,-99.2476604487747,1.5216987820772023,0.8822187291314969,1.2794474810361862,0.5387129775033548,0.03542848089093323,0.030746045626881647,5.805126641765237,52,0.1,0.6706981062889099,1.0397302285304053,2.479577210223738e-09
1,349,73609,-99.92900029709563,1.0374331870539621,0.6101270362541273,0.8810234385264384,0.4131745955386719,0.035386665809237584,0.03166183067245558,3.8942692308021445,77,0.1,0.6706048250198364,1.0389578990404613,2.789698694272147e-09
1,350,73685,-100.19975337106735,1.4282635244491853,0.7372573857244692,1.2564793568790744,0.4874020550203951,0.03527876029524446,0.030459142796928875,4.618196842393705,76,0.1,0.6703355312347412,1.0363367493559674,6.570580080023092e-09
1,351,74200,-120.51802471280098,0.8594011988220126,0.7256091973735291,0.7316353313371684,0.5828793712900681,0.03523349505476005,0.030445161334625104,4.5615693609796315,515,0.1,0.6701467633247375,1.0361856844782413,2.432516632566717e-09
1,352,74302,-96.37985104136169,1.0116368386456196,0.8070334958679536,0.8244293784613118,0.5804430620343077,0.03535115594063663,0.030889095492325852,4.27272941827774,102,0.1,0.6695411205291748,1.0361298359389124,6.970092503166825e-09
1,353,74389,-94.23952842969447,1.4024331581661071,0.8498189142723193,1.1885863566535644,0.5805212168515413,0.03509065679691989,0.03095364553147349,4.127907061204314,87,0.1,0.6694188117980957,1.0355034337783682,1.5912714479426882e-09
1,354,74451,-99.69401484914124,1.4161908620547863,0.7008639821602453,1.2250096108163557,0.4532866643801812,0.035161547933159204,0.03065604237518434,4.586919272194306,62,0.1,0.6693148612976074,1.0349495106318902,6.381962069923475e-09
1,355,74498,-101.43043107539415,1.5355354517381241,0.7676593109648279,1.3840897371794314,0.5298468854199064,0.035077190847489344,0.029910146750766656,3.5525566631928087,47,0.1,0.6691349148750305,1.0337174817611432,3.1016909041170493e-09
1,356,74556,-100.43725645449013,1.3742994373214656,0.7827957734979433,1.1798577225799192,0.5525390986866993,0.03531118526517116,0.02997889729325509,4.226615885794163,58,0.1,0.6690471172332764,1.0355660758067653,1.7360424209300618e-09
1,357,74646,-98.93586877174675,0.6369577022476329,0.5649788851539294,0.4829977311607864,0.40486965974171957,0.035013628608940806,0.03231550871788227,4.447287072613835,90,0.1,0.6689563989639282,1.035707443440493,2.8153885889281582e-09
1,358,74710,-102.01880557835102,1.3373180769849569,0.7580166073748842,1.1349133605253883,0.5161399652715772,0.03511251746148793,0.030141675808943835,5.061461361373464,64,0.1,0.6686379909515381,1.0332758833042945,1.3052367187071923e-08
1,359,74767,-100.10166088119149,1.3801804720832591,0.7295001204076567,1.2115475534085642,0.5041581134132126,0.034774437549290375,0.030679083697472243,4.384358736500144,57,0.1,0.6685073971748352,1.032287494300567,4.328985614421299e-09
1,360,74822,-102.18014029599726,1.5096451225605878,0.8163917221806266,1.324992211027579,0.5783930778503418,0.035109170578573254,0.031253656825331384,4.1201094888150696,55,0.1,0.6683820486068726,1.0338927364920916,2.766737727810664e-09
1,361,75080,-106.61421329667792,1.4307214730029363,0.8297835837963016,1.2084490079396628,0.5427116087760574,0.03505250178277493,0.030325132809987623,4.373730986699462,258,0.1,0.6683159470558167,1.0318809846084411,1.4201130271729312e-09
1,362,75137,-101.75492292549461,1.2349328464714058,0.7495160583864179,1.0438733253170525,0.522290769114829,0.034961339363465946,0.0305559120551006,3.25104611158371,57,0.1,0.667884349822998,1.0326561611667022,1.3791622288650274e-09
1,363,75195,-100.99072761042044,1.1184578409482693,0.7198160452575519,0.9347467003711338,0.5115219900577233,0.03512604283772841,0.03108575713054719,5.0554213744401935,58,0.1,0.6677738428115845,1.0309765577723142,2.3513544444853096e-09
1,364,75248,-102.13655344676226,1.2795276759930376,0.7970257078139287,1.0412834681008223,0.5129330094973996,0.03491717810415164,0.030457362949644746,3.8604405926167966,53,0.1,0.6676533222198486,1.032431724779435,2.7504734045891155e-09
1,365,75300,-101.31842677667737,1.232358280569315,0.7172754581731099,1.0140769769652531,0.4814542312748157,0.03493794022134343,0.029886639845452617,4.30310440659523,52,0.1,0.6675443649291992,1.0322694482250019,2.1562467367175486e-09
1,366,75361,-101.64156912453473,1.310912214341711,0.7251849005945393,1.1127870622716967,0.49715058871957124,0.03496355652606406,0.03043065556787512,3.3229724060123167,61,0.1,0.6674158573150635,1.0304987101733278,5.28352162021406e-09
1,367,75437,-92.9124582670629,1.0656176365323757,0.60679323785007,0.9290752232466873,0.4120188392698765,0.03494833576790735,0.030186401104845967,6.359996165548052,76,0.1,0.667277991771698,1.031165981779293,9.675166223743759e-10
