seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,epsilon,buffer_uncert_avg,sampled_uncert_avg,fresh_uncert_avg,rollout_uncert_avg
9,81,18090,187.67800265550613,0.34920167922973633,0.3635290861129761,0.3139764964580536,0.3635290861129761,nan,nan,8.096686607918569,214,0.01,nan,nan,nan,nan
9,82,18288,174.79574221372604,0.3498590290546417,0.36366432905197144,0.31457895040512085,0.36366432905197144,nan,nan,8.991132912824028,198,0.01,nan,nan,nan,nan
9,83,18549,237.3255451321602,0.34869158267974854,0.3612048327922821,0.3136599063873291,0.3612048327922821,nan,nan,8.434225654487426,261,0.01,nan,nan,nan,nan
9,84,18900,325.5350198149681,0.35016223788261414,0.3640638291835785,0.3148495554924011,0.3640638291835785,nan,nan,9.108133082347257,351,0.01,nan,nan,nan,nan
9,85,19084,161.03070205450058,0.3495599627494812,0.3655034005641937,0.3141227960586548,0.3655034005641937,nan,nan,10.037234788636367,184,0.01,nan,nan,nan,nan
9,86,19241,135.1792133450508,0.3485706150531769,0.3630235493183136,0.3133839964866638,0.3630235493183136,nan,nan,9.6811336611708,157,0.01,nan,nan,nan,nan
9,87,19386,122.89284986257553,0.3486257493495941,0.36335501074790955,0.3134222626686096,0.36335501074790955,nan,nan,10.872740614307778,145,0.01,nan,nan,nan,nan
9,88,19528,120.17087680101395,0.3488108813762665,0.3646438419818878,0.31347575783729553,0.3646438419818878,nan,nan,8.700752030579107,142,0.01,nan,nan,nan,nan
9,89,19678,127.62397140264511,0.3481603264808655,0.3634120225906372,0.31296250224113464,0.3634120225906372,nan,nan,7.976883062124252,150,0.01,nan,nan,nan,nan
9,90,19811,110.11386346817017,0.34883633255958557,0.3660488724708557,0.31338462233543396,0.3660488724708557,nan,nan,9.786327290477661,133,0.01,nan,nan,nan,nan
9,91,19941,106.46816539764404,0.34863901138305664,0.36457353830337524,0.31333470344543457,0.36457353830337524,nan,nan,9.969923932964985,130,0.01,nan,nan,nan,nan
9,92,20092,128.07644826173782,0.3481505811214447,0.3644890785217285,0.31285807490348816,0.3644890785217285,nan,nan,10.340587849120299,151,0.01,nan,nan,nan,nan
9,93,20240,125.50902783870697,0.3483005166053772,0.3648821711540222,0.31296560168266296,0.3648821711540222,nan,nan,9.455556882172823,148,0.01,nan,nan,nan,nan
9,94,20369,106.03398412466049,0.3480532765388489,0.36459386348724365,0.3127613067626953,0.36459386348724365,nan,nan,9.582817562296986,129,0.01,nan,nan,nan,nan
9,95,20503,111.48254597187042,0.34903082251548767,0.3680057227611542,0.3133840560913086,0.3680057227611542,nan,nan,9.19467253988752,134,0.01,nan,nan,nan,nan
9,96,20658,132.79386430978775,0.3503113389015198,0.3664706349372864,0.31478217244148254,0.3664706349372864,nan,nan,8.838198429991802,155,0.01,nan,nan,nan,nan
9,97,20789,107.64052510261536,0.34941041469573975,0.36729830503463745,0.31383663415908813,0.36729830503463745,nan,nan,9.70776428442735,131,0.01,nan,nan,nan,nan
9,98,20928,115.28498190641403,0.34874191880226135,0.36810702085494995,0.3131035566329956,0.36810702085494995,nan,nan,10.128297484035675,139,0.01,nan,nan,nan,nan
9,99,21080,128.4923296570778,0.35009336471557617,0.3672908842563629,0.314505934715271,0.3672908842563629,nan,nan,9.905423678557078,152,0.01,nan,nan,nan,nan
9,100,21220,117.69047850370407,0.349020779132843,0.36681678891181946,0.3134903311729431,0.36681678891181946,nan,nan,10.797500119464738,140,0.01,nan,nan,nan,nan
9,101,21369,125.33043843507767,0.3501068353652954,0.3671736419200897,0.3145296275615692,0.3671736419200897,nan,nan,8.831439774802753,149,0.01,nan,nan,nan,nan
9,102,21504,112.85095703601837,0.3497348427772522,0.3680667281150818,0.3140641450881958,0.3680667281150818,nan,nan,8.344200128144942,135,0.01,nan,nan,nan,nan
9,103,21660,130.87998020648956,0.349290668964386,0.3648671507835388,0.3139182925224304,0.3648671507835388,nan,nan,10.191659510384003,156,0.01,nan,nan,nan,nan
9,104,21809,125.51575547456741,0.3498555123806,0.3653421700000763,0.31443509459495544,0.3653421700000763,nan,nan,8.703740428867084,149,0.01,nan,nan,nan,nan
9,105,21965,131.19954335689545,0.34947913885116577,0.36388030648231506,0.3142106831073761,0.36388030648231506,nan,nan,9.49987232397,156,0.01,nan,nan,nan,nan
9,106,22106,116.90164870023727,0.34925493597984314,0.36490675806999207,0.31388920545578003,0.36490675806999207,nan,nan,8.615468871008073,141,0.01,nan,nan,nan,nan
9,107,22405,262.63117629289627,0.35076916217803955,0.36736658215522766,0.31524625420570374,0.36736658215522766,nan,nan,8.777093453936535,299,0.01,nan,nan,nan,nan
9,108,22581,149.61390107870102,0.3504992723464966,0.36667272448539734,0.314965158700943,0.36667272448539734,nan,nan,10.585746770264471,176,0.01,nan,nan,nan,nan
9,109,22878,256.95879662036896,0.35098040103912354,0.36890551447868347,0.31533703207969666,0.36890551447868347,nan,nan,10.775725510793514,297,0.01,nan,nan,nan,nan
9,110,23062,157.72731393575668,0.3499968647956848,0.3648127615451813,0.3146301209926605,0.3648127615451813,nan,nan,8.431658984265393,184,0.01,nan,nan,nan,nan
9,111,23562,478.2103322148323,0.3498324155807495,0.36235594749450684,0.3147239685058594,0.36235594749450684,nan,nan,8.997413697987795,500,0.01,nan,nan,nan,nan
9,112,24062,487.3899579644203,0.3484434187412262,0.3593568503856659,0.31359434127807617,0.3593568503856659,nan,nan,8.753894081324338,500,0.01,nan,nan,nan,nan
9,113,24562,487.67906951904297,0.3485936224460602,0.35976895689964294,0.31370875239372253,0.35976895689964294,nan,nan,10.007401930093765,500,0.01,nan,nan,nan,nan
9,114,25062,489.36278063058853,0.3499746024608612,0.36084800958633423,0.31495201587677,0.36084800958633423,nan,nan,11.029667783722282,500,0.01,nan,nan,nan,nan
9,115,25562,483.7458203434944,0.3509555757045746,0.36380550265312195,0.3156616687774658,0.36380550265312195,nan,nan,10.17820338474214,500,0.01,nan,nan,nan,nan
9,116,25899,306.7186785340309,0.350862979888916,0.3652718961238861,0.31545594334602356,0.3652718961238861,nan,nan,9.796895158155397,337,0.01,nan,nan,nan,nan
9,117,26334,402.75320649147034,0.3507708013057709,0.36372867226600647,0.3155001997947693,0.36372867226600647,nan,nan,8.887890598385834,435,0.01,nan,nan,nan,nan
9,118,26577,211.82468289136887,0.3494126498699188,0.3632492423057556,0.31423819065093994,0.3632492423057556,nan,nan,9.894309063224743,243,0.01,nan,nan,nan,nan
9,119,26847,236.97225069999695,0.35079437494277954,0.36650004982948303,0.31532037258148193,0.36650004982948303,nan,nan,10.799318883899186,270,0.01,nan,nan,nan,nan
9,120,27119,237.0139012336731,0.3489498794078827,0.3635806441307068,0.3137725591659546,0.3635806441307068,nan,nan,11.629206638728027,272,0.01,nan,nan,nan,nan
9,121,27307,154.86945641040802,0.34888970851898193,0.3637336492538452,0.31369373202323914,0.3637336492538452,nan,nan,9.356960974882046,188,0.01,nan,nan,nan,nan
9,122,27505,163.89578181505203,0.34945470094680786,0.36495327949523926,0.31415167450904846,0.36495327949523926,nan,nan,10.847345988883784,198,0.01,nan,nan,nan,nan
9,123,27697,158.39574259519577,0.3490385115146637,0.3640916645526886,0.3138180673122406,0.3640916645526886,nan,nan,10.239029990999322,192,0.01,nan,nan,nan,nan
9,124,27908,175.22760623693466,0.34938523173332214,0.3655497133731842,0.3140348494052887,0.3655497133731842,nan,nan,9.998197231548174,211,0.01,nan,nan,nan,nan
9,125,28119,174.6540954709053,0.34933051466941833,0.3642902076244354,0.3141123056411743,0.3642902076244354,nan,nan,9.400484184282167,211,0.01,nan,nan,nan,nan
9,126,28330,174.6353595852852,0.3495456874370575,0.36490821838378906,0.3142701983451843,0.36490821838378906,nan,nan,11.834867491892405,211,0.01,nan,nan,nan,nan
9,127,28534,168.81917721033096,0.3495691418647766,0.3657666742801666,0.31420984864234924,0.3657666742801666,nan,nan,10.82232281088829,204,0.01,nan,nan,nan,nan
9,128,28767,196.65325397253036,0.34925585985183716,0.3637622892856598,0.3140789866447449,0.3637622892856598,nan,nan,11.431999075931051,233,0.01,nan,nan,nan,nan
9,129,29021,216.31677716970444,0.34799736738204956,0.3609720766544342,0.31310173869132996,0.3609720766544342,nan,nan,8.827702816963196,254,0.01,nan,nan,nan,nan
9,130,29220,162.95411241054535,0.3494696021080017,0.36497291922569275,0.3141913414001465,0.36497291922569275,nan,nan,10.815775918254726,199,0.01,nan,nan,nan,nan
9,131,29413,158.13446080684662,0.34944501519203186,0.3649733066558838,0.3141627311706543,0.3649733066558838,nan,nan,10.705391584964175,193,0.01,nan,nan,nan,nan
9,132,29606,160.0696924328804,0.3492577075958252,0.3630169630050659,0.3141227960586548,0.3630169630050659,nan,nan,10.724001189909483,193,0.01,nan,nan,nan,nan
9,133,29805,163.2175379395485,0.34941577911376953,0.3652358949184418,0.31411123275756836,0.3652358949184418,nan,nan,12.278635932897267,199,0.01,nan,nan,nan,nan
9,134,30026,182.07467198371887,0.34948158264160156,0.3660900294780731,0.31412503123283386,0.3660900294780731,nan,nan,11.855433106693354,221,0.01,nan,nan,nan,nan
9,135,30236,174.50907176733017,0.3490847051143646,0.3629583418369293,0.31397974491119385,0.3629583418369293,nan,nan,10.985799479910305,210,0.01,nan,nan,nan,nan
9,136,30428,159.4855958223343,0.3493056297302246,0.36352548003196716,0.31413885951042175,0.36352548003196716,nan,nan,10.535786845887962,192,0.01,nan,nan,nan,nan
9,137,30636,172.01584523916245,0.3494623005390167,0.36471235752105713,0.3142121136188507,0.36471235752105713,nan,nan,10.46682702511549,208,0.01,nan,nan,nan,nan
9,138,30840,168.9179089665413,0.34890303015708923,0.36360347270965576,0.31376174092292786,0.36360347270965576,nan,nan,11.389219571724533,204,0.01,nan,nan,nan,nan
9,139,31030,156.55225896835327,0.34927043318748474,0.3635495603084564,0.3141031563282013,0.3635495603084564,nan,nan,11.581621357014305,190,0.01,nan,nan,nan,nan
9,140,31224,160.96009635925293,0.3494185507297516,0.36312857270240784,0.31426993012428284,0.36312857270240784,nan,nan,12.254275734644187,194,0.01,nan,nan,nan,nan
9,141,31421,160.68344116210938,0.34940969944000244,0.365038126707077,0.3141210377216339,0.365038126707077,nan,nan,11.075008353277257,197,0.01,nan,nan,nan,nan
9,142,31617,158.92590671777725,0.34892982244491577,0.3635326325893402,0.3137899339199066,0.3635326325893402,nan,nan,10.674621877858513,196,0.01,nan,nan,nan,nan
9,143,31823,168.04615408182144,0.34928929805755615,0.36381351947784424,0.314109206199646,0.36381351947784424,nan,nan,12.10579618871212,206,0.01,nan,nan,nan,nan
9,144,31998,140.38503193855286,0.3485935926437378,0.3628172278404236,0.31348854303359985,0.3628172278404236,nan,nan,13.070768283395207,175,0.01,nan,nan,nan,nan
9,145,32165,133.1698786020279,0.3489777743816376,0.36384353041648865,0.313770592212677,0.36384353041648865,nan,nan,13.058837872371077,167,0.01,nan,nan,nan,nan
9,146,32322,125.17004269361496,0.3481351435184479,0.3607609272003174,0.31320011615753174,0.3607609272003174,nan,nan,10.997633771498998,157,0.01,nan,nan,nan,nan
9,147,32502,144.56712728738785,0.3490256071090698,0.3633422553539276,0.31388506293296814,0.3633422553539276,nan,nan,14.74629533522659,180,0.01,nan,nan,nan,nan
9,148,32744,197.76889604330063,0.3504374027252197,0.36793479323387146,0.3149362802505493,0.36793479323387146,nan,nan,14.32387951426208,242,0.01,nan,nan,nan,nan
9,149,32914,139.3500059247017,0.34909966588020325,0.3629264235496521,0.3139212727546692,0.3629264235496521,nan,nan,14.241210446813527,170,0.01,nan,nan,nan,nan
9,150,33414,417.47198206186295,0.3510858416557312,0.3739507496356964,0.31522083282470703,0.3739507496356964,nan,nan,14.441894141495228,500,0.01,nan,nan,nan,nan
9,151,33914,429.9270586967468,0.3510371148586273,0.3720289170742035,0.31528717279434204,0.3720289170742035,nan,nan,14.52291832947731,500,0.01,nan,nan,nan,nan
9,152,34414,440.3593556880951,0.3511295020580292,0.3706572949886322,0.31545791029930115,0.3706572949886322,nan,nan,14.658161375045776,500,0.01,nan,nan,nan,nan
9,153,34914,450.30840134620667,0.35138916969299316,0.3699207007884979,0.3157328963279724,0.3699207007884979,nan,nan,13.834768592417241,500,0.01,nan,nan,nan,nan
9,154,35414,468.65178287029266,0.3514630198478699,0.3670904338359833,0.3159564137458801,0.3670904338359833,nan,nan,14.610268964111805,500,0.01,nan,nan,nan,nan
9,155,35914,481.0591126680374,0.34879690408706665,0.36053043603897095,0.313874751329422,0.36053043603897095,nan,nan,18.130961965978145,500,0.01,nan,nan,nan,nan
9,156,36414,486.73588955402374,0.34230926632881165,0.34974631667137146,0.30850639939308167,0.34974631667137146,nan,nan,17.20413605570793,500,0.01,nan,nan,nan,nan
9,157,36914,477.46687334775925,0.3429209589958191,0.3519090712070465,0.3089268207550049,0.3519090712070465,nan,nan,19.055845740377904,500,0.01,nan,nan,nan,nan
9,158,37414,469.4853028655052,0.3476603925228119,0.35655999183654785,0.31309059262275696,0.35655996203422546,nan,nan,19.10674213552475,500,0.01,nan,nan,nan,nan
9,159,37914,467.9097408056259,0.34861698746681213,0.359281063079834,0.3138289153575897,0.359281063079834,nan,nan,25.082857745230196,500,0.01,nan,nan,nan,nan
9,160,38414,446.22619861364365,0.35112088918685913,0.3699093163013458,0.31548309326171875,0.3699093163013458,nan,nan,28.134373775660993,500,0.01,nan,nan,nan,nan
9,161,38631,184.29796534776688,0.35035932064056396,0.3653919994831085,0.31500181555747986,0.3653919994831085,nan,nan,26.145665436415445,217,0.01,nan,nan,nan,nan
9,162,38819,157.6985559463501,0.349939227104187,0.36490598320961,0.3145877718925476,0.36490598320961,nan,nan,27.29918995930089,188,0.01,nan,nan,nan,nan
9,163,38985,136.68595427274704,0.3497071862220764,0.36431777477264404,0.31440529227256775,0.36431777477264404,nan,nan,26.569562285766004,166,0.01,nan,nan,nan,nan
9,164,39150,135.91896468400955,0.34923210740089417,0.3626338541507721,0.3140982985496521,0.3626338541507721,nan,nan,30.584255622327326,165,0.01,nan,nan,nan,nan
9,165,39308,129.08493429422379,0.3490563631057739,0.36239171028137207,0.3139345645904541,0.36239171028137207,nan,nan,28.51165305097898,158,0.01,nan,nan,nan,nan
9,166,39463,126.08602195978165,0.34920692443847656,0.36413830518722534,0.31393226981163025,0.36413830518722534,nan,nan,32.74937178611756,155,0.01,nan,nan,nan,nan
9,167,39609,119.20502460002899,0.34949353337287903,0.364602655172348,0.3141477108001709,0.364602655172348,nan,nan,28.56269315140588,146,0.01,nan,nan,nan,nan
9,168,39769,129.12237739562988,0.349236398935318,0.3638800084590912,0.31398454308509827,0.3638800084590912,nan,nan,26.46647638361901,160,0.01,nan,nan,nan,nan
9,169,39912,115.37040537595749,0.34882593154907227,0.36300525069236755,0.3136572241783142,0.36300525069236755,nan,nan,31.44065142444202,143,0.01,nan,nan,nan,nan
9,170,40059,120.07559150457382,0.34917932748794556,0.36318740248680115,0.31397196650505066,0.36318740248680115,nan,nan,28.51698171709265,147,0.01,nan,nan,nan,nan
9,171,40215,127.81136906147003,0.34875911474227905,0.3615065813064575,0.3137160539627075,0.3615065813064575,nan,nan,30.346769839525223,156,0.01,nan,nan,nan,nan
9,172,40366,123.38583314418793,0.3489365875720978,0.3629438579082489,0.31375494599342346,0.3629438579082489,nan,nan,30.059948787291844,151,0.01,nan,nan,nan,nan
9,173,40518,124.35577327013016,0.3489663600921631,0.3618306815624237,0.3138887882232666,0.3618306815624237,nan,nan,27.538471971352894,152,0.01,nan,nan,nan,nan
9,174,40681,131.7911792397499,0.3481731712818146,0.3604186475276947,0.3132581114768982,0.3604186475276947,nan,nan,27.517262685485186,163,0.01,nan,nan,nan,nan
9,175,40831,120.8000779747963,0.34893056750297546,0.3626265227794647,0.31379231810569763,0.3626265227794647,nan,nan,29.384145424167315,150,0.01,nan,nan,nan,nan
9,176,40984,124.35386347770691,0.34902459383010864,0.36174964904785156,0.31396159529685974,0.36174964904785156,nan,nan,25.824026970068612,153,0.01,nan,nan,nan,nan
9,177,41125,115.57414323091507,0.3492121696472168,0.36281803250312805,0.3140392303466797,0.36281803250312805,nan,nan,26.345274616777896,141,0.01,nan,nan,nan,nan
9,178,41261,109.61199057102203,0.3489958941936493,0.3640745282173157,0.313709020614624,0.3640745282173157,nan,nan,24.389801687002183,136,0.01,nan,nan,nan,nan
9,179,41406,117.93336951732635,0.3488706946372986,0.36278071999549866,0.3137073516845703,0.36278071999549866,nan,nan,30.735841061813492,145,0.01,nan,nan,nan,nan
9,180,41561,125.35258531570435,0.34879305958747864,0.36163270473480225,0.31375613808631897,0.36163270473480225,nan,nan,30.271239007314048,155,0.01,nan,nan,nan,nan
9,181,41719,127.57424134016037,0.34899282455444336,0.36202937364578247,0.3139261305332184,0.36202937364578247,nan,nan,30.87684206008911,158,0.01,nan,nan,nan,nan
9,182,41912,155.98848140239716,0.3486502766609192,0.3637598752975464,0.31349414587020874,0.3637598752975464,nan,nan,26.31235428279952,193,0.01,nan,nan,nan,nan
9,183,42134,178.4849909543991,0.3489897549152374,0.36576414108276367,0.31371212005615234,0.36576414108276367,nan,nan,24.97610483548858,222,0.01,nan,nan,nan,nan
9,184,42342,165.84760922193527,0.3489281237125397,0.365731418132782,0.3136478066444397,0.365731418132782,nan,nan,26.670353579074146,208,0.01,nan,nan,nan,nan
9,185,42534,153.16490805149078,0.348374605178833,0.36333584785461426,0.3132789134979248,0.36333584785461426,nan,nan,23.27179582448382,192,0.01,nan,nan,nan,nan
9,186,42684,117.90951466560364,0.34636425971984863,0.35846590995788574,0.3116883933544159,0.35846590995788574,nan,nan,25.75379540026188,150,0.01,nan,nan,nan,nan
9,187,42868,148.1413036584854,0.34830614924430847,0.3622574508190155,0.31328245997428894,0.3622574508190155,nan,nan,28.54106259908941,184,0.01,nan,nan,nan,nan
9,188,43015,117.96966123580933,0.3473740518093109,0.35904812812805176,0.3125966191291809,0.35904812812805176,nan,nan,26.43238032545362,147,0.01,nan,nan,nan,nan
9,189,43150,109.6984675526619,0.3479226529598236,0.36322131752967834,0.31274595856666565,0.36322131752967834,nan,nan,27.7406268539337,135,0.01,nan,nan,nan,nan
9,190,43650,424.10912477970123,0.35040539503097534,0.37122124433517456,0.31477558612823486,0.37122124433517456,nan,nan,25.763672918319703,500,0.01,nan,nan,nan,nan
9,191,44150,445.31487971544266,0.3504801094532013,0.3685917854309082,0.31496337056159973,0.3685917854309082,nan,nan,22.65096721804142,500,0.01,nan,nan,nan,nan
9,192,44650,446.88299918174744,0.3489909768104553,0.36640891432762146,0.3137040436267853,0.36640891432762146,nan,nan,22.942063466489316,500,0.01,nan,nan,nan,nan
9,193,45150,468.509393453598,0.3504326641559601,0.3655654489994049,0.3150867819786072,0.3655654489994049,nan,nan,24.070411497890948,500,0.01,nan,nan,nan,nan
9,194,45650,475.61588686704636,0.34918683767318726,0.36239171028137207,0.314114511013031,0.36239171028137207,nan,nan,24.966476771473886,500,0.01,nan,nan,nan,nan
9,195,46150,477.4547852277756,0.34679609537124634,0.3571106791496277,0.3122346103191376,0.3571106791496277,nan,nan,25.023534646511077,500,0.01,nan,nan,nan,nan
9,196,46650,477.1685157418251,0.34522998332977295,0.35319817066192627,0.31104663014411926,0.35319817066192627,nan,nan,30.76856782281399,500,0.01,nan,nan,nan,nan
9,197,47150,480.9400244355202,0.34587717056274414,0.3547110855579376,0.31153228878974915,0.3547110855579376,nan,nan,30.733929703056813,500,0.01,nan,nan,nan,nan
9,198,47650,467.6573229432106,0.34162551164627075,0.3530513644218445,0.30758175253868103,0.3530513644218445,nan,nan,37.180379662632944,500,0.01,nan,nan,nan,nan
9,199,47996,276.8542321026325,0.3390274941921234,0.3411962389945984,0.306179940700531,0.3411962389945984,nan,nan,38.280056815024686,346,0.01,nan,nan,nan,nan
9,200,48138,108.3029955625534,0.33773931860923767,0.3508990705013275,0.3040041923522949,0.3508990705013275,nan,nan,38.087704989314076,142,0.01,nan,nan,nan,nan
10,1,21,8.341933369636536,0.35436028242111206,0.3995862305164337,0.3172558546066284,0.3995862305164337,nan,nan,nan,21,1.0,nan,nan,nan,nan
10,2,41,7.952728033065796,0.3482174277305603,0.39855241775512695,0.3112548887729645,0.39855241775512695,nan,nan,nan,20,1.0,nan,nan,nan,nan
10,3,59,5.836351454257965,0.36097633838653564,0.39349889755249023,0.32440507411956787,0.39349889755249023,nan,nan,nan,18,1.0,nan,nan,nan,nan
10,4,71,0.17412042617797852,0.35558435320854187,0.530004620552063,0.305031955242157,0.530004620552063,nan,nan,nan,12,1.0,nan,nan,nan,nan
10,5,86,1.634223997592926,0.33897295594215393,0.43432098627090454,0.2993554472923279,0.43432098627090454,nan,nan,nan,15,1.0,nan,nan,nan,nan
10,6,103,4.019201457500458,0.355956107378006,0.4094340205192566,0.31762656569480896,0.4094340205192566,nan,nan,nan,17,1.0,nan,nan,nan,nan
10,7,159,42.224143385887146,0.34768253564834595,0.4304182827472687,0.30753830075263977,0.4304182827472687,nan,nan,nan,56,1.0,nan,nan,nan,nan
10,8,175,3.7789849638938904,0.3542010486125946,0.4911276400089264,0.3078693747520447,0.4911276400089264,nan,nan,nan,16,1.0,nan,nan,nan,nan
10,9,218,30.7458416223526,0.3524421751499176,0.4208605885505676,0.31316208839416504,0.4208605885505676,nan,nan,nan,43,0.9137248860125932,nan,nan,nan,nan
10,10,235,4.786012351512909,0.3521246910095215,0.4952908158302307,0.3053332269191742,0.4952908158302307,nan,nan,nan,17,0.8390886103705794,nan,nan,nan,nan
10,11,254,6.180397689342499,0.3488590717315674,0.4729466736316681,0.30464717745780945,0.4729466736316681,nan,nan,nan,19,0.7628626641409962,nan,nan,nan,nan
10,12,269,3.079168140888214,0.35610097646713257,0.5044323205947876,0.308244913816452,0.5044323205947876,nan,nan,4.309103882312774,15,0.7076077347272662,nan,nan,nan,nan
10,13,284,2.8957678079605103,0.3627762794494629,0.5311875939369202,0.31184032559394836,0.5311875939369202,nan,nan,4.852840113639831,15,0.6563549768288433,nan,nan,nan,nan
10,14,321,25.286219000816345,0.3525974750518799,0.4812391698360443,0.3069828152656555,0.4812391698360443,nan,nan,4.455905016263326,37,0.5452463540625918,nan,nan,nan,nan
10,15,335,1.9011383652687073,0.3598158657550812,0.5455527901649475,0.30742207169532776,0.5455527901649475,nan,nan,3.788710427284241,14,0.5082950737585841,nan,nan,nan,nan
10,16,346,-0.6993230581283569,0.36164936423301697,0.5832552909851074,0.30507153272628784,0.5832552909851074,nan,nan,3.167063498497009,11,0.4810273709480478,nan,nan,nan,nan
10,17,382,23.16185110807419,0.35032886266708374,0.4764854609966278,0.3052823841571808,0.4764854609966278,nan,nan,3.075487160682678,36,0.4016064652978155,nan,nan,nan,nan
10,18,396,2.2153908610343933,0.3597434163093567,0.5638070106506348,0.30518874526023865,0.5638070106506348,nan,nan,2.590964436531067,14,0.3743896431025813,nan,nan,nan,nan
10,19,423,14.936070799827576,0.35196545720100403,0.4840870499610901,0.3061372935771942,0.4840870499610901,nan,nan,2.3862517893314363,27,0.326999438029567,nan,nan,nan,nan
10,20,434,-0.8284634351730347,0.36181020736694336,0.5846245288848877,0.30511319637298584,0.5846245288848877,nan,nan,1.8982702672481537,11,0.30945741577570285,nan,nan,nan,nan
10,21,456,9.804745137691498,0.3420022428035736,0.5116519331932068,0.2930779457092285,0.5116519331932068,nan,nan,1.6661084607243537,22,0.27714603575484437,nan,nan,nan,nan
10,22,478,9.90375679731369,0.33922648429870605,0.47201308608055115,0.2949872314929962,0.47201308608055115,nan,nan,1.2241109937429429,22,0.24820838415550486,nan,nan,nan,nan
10,23,526,34.89847159385681,0.34232965111732483,0.4055303633213043,0.3050510883331299,0.4055303633213043,nan,nan,0.8170721672475338,48,0.19513012515638165,nan,nan,nan,nan
10,24,835,285.9172567129135,0.3505052328109741,0.4331822991371155,0.31004276871681213,0.4331822991371155,nan,nan,0.24515015103543797,309,0.04146257532741124,nan,nan,nan,nan
10,25,1111,251.96457594633102,0.3508017659187317,0.4333084225654602,0.3103376626968384,0.4333084225654602,nan,nan,0.24402160185768648,276,0.01039504944313793,nan,nan,nan,nan
10,26,1472,337.6910889148712,0.3515298366546631,0.4354110360145569,0.31079038977622986,0.4354110360145569,nan,nan,0.2594192926151057,361,0.01,nan,nan,nan,nan
10,27,1825,331.7547553181648,0.35152363777160645,0.4466366469860077,0.309684693813324,0.4466366469860077,nan,nan,0.23869611823931336,353,0.01,nan,nan,nan,nan
10,28,2097,249.9130956530571,0.3500651717185974,0.4456128478050232,0.308430552482605,0.4456128478050232,nan,nan,0.4808232848704965,272,0.01,nan,nan,nan,nan
10,29,2312,193.23468053340912,0.34955182671546936,0.44783657789230347,0.30773913860321045,0.44783657789230347,nan,nan,0.5769305612537123,215,0.01,nan,nan,nan,nan
10,30,2490,156.66735649108887,0.34858450293540955,0.447587788105011,0.30680954456329346,0.447587788105011,nan,nan,0.6980528718079714,178,0.01,nan,nan,nan,nan
10,31,2706,193.36252653598785,0.34752413630485535,0.44444358348846436,0.30612069368362427,0.44444358348846436,nan,nan,0.7092434790428905,216,0.01,nan,nan,nan,nan
10,32,2971,241.4199035167694,0.3487797975540161,0.4287490248680115,0.30884289741516113,0.4287490248680115,nan,nan,0.6358465344143601,265,0.01,nan,nan,nan,nan
10,33,3157,163.25058591365814,0.3480941951274872,0.4467165172100067,0.3064941167831421,0.4467165172100067,nan,nan,0.42672945703897214,186,0.01,nan,nan,nan,nan
10,34,3343,164.22452849149704,0.34735533595085144,0.44592711329460144,0.3057871460914612,0.44592711329460144,nan,nan,0.4218704785323805,186,0.01,nan,nan,nan,nan
10,35,3620,252.9223644733429,0.35045450925827026,0.43196532130241394,0.3101186454296112,0.43196532130241394,nan,nan,0.3487003805667714,277,0.01,nan,nan,nan,nan
10,36,3820,179.00890463590622,0.34887513518333435,0.4467584192752838,0.30714917182922363,0.4467584192752838,nan,nan,0.2510533491242677,200,0.01,nan,nan,nan,nan
10,37,4001,160.029267847538,0.3488379716873169,0.44724708795547485,0.3070950508117676,0.44724708795547485,nan,nan,0.1797579352847404,181,0.01,nan,nan,nan,nan
10,38,4214,192.40083211660385,0.3502911627292633,0.447835773229599,0.30842655897140503,0.447835773229599,nan,nan,0.1456892826638761,213,0.01,nan,nan,nan,nan
10,39,4413,178.45628356933594,0.35037660598754883,0.4486839175224304,0.3084382712841034,0.4486839175224304,nan,nan,0.13493910310299773,199,0.01,nan,nan,nan,nan
10,40,4616,182.44932228326797,0.35042935609817505,0.44879990816116333,0.3084791600704193,0.44879990816116333,nan,nan,0.1284183165244758,203,0.01,nan,nan,nan,nan
10,41,4813,176.01030057668686,0.3499981164932251,0.4487147331237793,0.3080739378929138,0.4487147331237793,nan,nan,0.11343523584502307,197,0.01,nan,nan,nan,nan
10,42,5046,211.53272992372513,0.3498346209526062,0.44787105917930603,0.3079957067966461,0.44787105917930603,nan,nan,0.09661025719150253,233,0.01,nan,nan,nan,nan
10,43,5284,216.3353751897812,0.35002148151397705,0.44733095169067383,0.3082364499568939,0.44733095169067383,nan,nan,0.09057750571924059,238,0.01,nan,nan,nan,nan
10,44,5609,303.191602230072,0.35022833943367004,0.44569486379623413,0.30855709314346313,0.44569486379623413,nan,nan,0.08556393158214633,325,0.01,nan,nan,nan,nan
10,45,5852,221.62786781787872,0.35041382908821106,0.4482044577598572,0.3085164427757263,0.4482044577598572,nan,nan,0.08239624377650519,243,0.01,nan,nan,nan,nan
10,46,6197,322.9414367675781,0.3504055440425873,0.44584497809410095,0.30870890617370605,0.44584497809410095,nan,nan,0.07648811090244528,345,0.01,nan,nan,nan,nan
10,47,6502,282.92380970716476,0.3500981330871582,0.4463205933570862,0.308380663394928,0.4463205933570862,nan,nan,0.07257254906619588,305,0.01,nan,nan,nan,nan
