seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,epsilon,buffer_uncert_avg,sampled_uncert_avg,fresh_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr
3,15,334,6.412160634994507,0.35015320777893066,0.27795809507369995,0.3225880563259125,0.27795809507369995,0.03594848290085793,3.535748291015625,3.4865437507629395,19,0.510849320360386,0.3402040898799896,0.3616483688354492,0.2811546325683594,2.2690024375915527,0.05627201957603738,1.0123046875,6.413137912750244,-0.03885493404968716
3,16,405,53.73100769519806,0.34271755814552307,0.24657678604125977,0.31821849942207336,0.24657678604125977,0.027068978175520897,2.7874383449554445,3.0089289929185594,71,0.3578751580867638,0.3366631269454956,0.3612441122531891,0.2503148019313812,1.885977029800415,0.0021014277856657246,1.003125,5.183370113372803,0.06711954241684114
3,17,418,1.001710295677185,0.3398122787475586,0.21417373418807983,0.3184724450111389,0.21417373418807983,0.020727342739701272,1.7396251440048218,1.9225746512413024,13,0.3352984938281715,0.32087022066116333,0.3464423596858978,0.21583591401576996,1.6497752666473389,0.2295372321126647,1.02890625,4.181550979614258,-0.31379759882525854
3,18,593,149.2727730870247,0.34530648589134216,0.17265601456165314,0.3281417489051819,0.17265601456165314,0.014240974374115468,0.9768099308013916,0.9267142410225728,175,0.13946676683816583,0.3175519108772278,0.34376015663146975,0.17981858551502228,0.9936670660972595,0.08571396547874341,1.0380859375,3.0977838039398193,0.0811476886387326
3,19,832,215.34610694646835,0.350158154964447,0.1109815239906311,0.339160680770874,0.1109815239906311,0.007723132986575365,2.0613616585731505,0.25630827137957446,239,0.04209078556329156,0.27479174733161926,0.31391209065914155,0.1101197749376297,0.8503298163414001,0.19338442814040457,1.132421875,2.896357536315918,-0.26288986792527225
3,20,1169,313.15358704328537,0.351091593503952,0.040235891938209534,0.3472953736782074,0.040235891938209534,0.0015150041164209446,0.6775696218013764,0.36630973415167045,337,0.01,0.22773568332195282,0.2884475409984589,0.04057344049215317,0.4041154086589813,0.5269980042091555,1.3462890625,1.9891771078109741,-0.037225796278743666
3,21,1454,261.26615542173386,0.3508041501045227,0.016682790592312813,0.3494451642036438,0.016682790592312813,0.00030698664486408236,0.19385105445981027,0.4920381411643965,285,0.01,0.17368313670158386,0.2716460093855858,0.018175683915615082,0.14982323348522186,0.8572062646398896,3.606640625,1.4068715572357178,0.10670357420694111
3,22,1684,206.03727507591248,0.3503778874874115,0.02611744962632656,0.34789803624153137,0.02611744962632656,0.0002605630998732522,0.06241638407111168,0.5933554999206377,230,0.01,0.14290933310985565,0.26459347069263456,0.025906559079885483,0.12245244532823563,0.8185069425714919,3.5626953125,1.0709829330444336,0.1935422097024154
3,23,1863,155.3167820572853,0.3501354157924652,0.027725432068109512,0.34747079014778137,0.027725432068109512,0.00023663403796187293,0.034952381160110235,0.5652786545455456,179,0.01,0.1269579529762268,0.25702426036198933,0.02622920647263527,0.08900830149650574,0.8784124073092033,4.8712890625,0.8850279450416565,0.2383314649107272
3,24,2064,177.31391543149948,0.35045909881591797,0.02535719983279705,0.3480464518070221,0.02535719983279705,0.00022892420945156897,0.025005541808371032,0.2963140689395368,201,0.01,0.11742354184389114,0.25122002150331224,0.024908343330025673,0.07694663107395172,0.8995075344800945,5.394921875,0.8501458764076233,0.24524437059931262
3,25,2279,192.1102460026741,0.350711852312088,0.02376059629023075,0.3484410345554352,0.02376059629023075,0.00022784108805353753,0.021201379701960833,0.23642200469261124,215,0.01,0.1084577664732933,0.2445960897952318,0.024212250486016273,0.05832931399345398,0.9342376810950712,6.7169921875,0.8351560235023499,0.25044247010207243
3,26,2470,168.64104741811752,0.3508892059326172,0.02273855172097683,0.3487001657485962,0.02273855172097683,0.00022006977778801228,0.01639647426782176,0.2030322465653482,191,0.01,0.10046746581792831,0.239983943849802,0.02300346828997135,0.05599593743681908,0.9324573639058672,6.65859375,0.8274507522583008,0.2594045216495235
3,27,2668,176.05775302648544,0.35083910822868347,0.0215519517660141,0.3487652838230133,0.0215519517660141,0.00020404654949541308,0.01292845972089304,0.20664273938164116,198,0.01,0.09445684403181076,0.23644844790299732,0.02243003621697426,0.05454994738101959,0.9346752711802101,6.7875,0.8187001347541809,0.2606325801953895
3,28,2885,195.3216483592987,0.35111159086227417,0.020532304421067238,0.34914296865463257,0.020532304421067238,0.00018833376991096883,0.009809928955510258,0.2085956636550171,217,0.01,0.08904636651277542,0.23490291118621826,0.02194434404373169,0.057030171155929565,0.9254316990069691,6.313671875,0.7941978573799133,0.2675696537164005
3,29,3090,183.24246674776077,0.35146692395210266,0.019775912165641785,0.3495730459690094,0.019775912165641785,0.00017786355403421277,0.009002805505455895,0.17697671096306294,205,0.01,0.08389297872781754,0.2288002211939205,0.021124739199876785,0.05307954177260399,0.9277708488293885,6.430859375,0.774712860584259,0.26491114946862426
3,30,3289,177.5435038805008,0.35089507699012756,0.019192762672901154,0.34905171394348145,0.019192762672901154,0.00016735728931962512,0.007528624691379567,0.21684681383010587,199,0.01,0.0796392560005188,0.22684775292873383,0.02056870609521866,0.05079254135489464,0.9322986391319824,6.618359375,0.7640979290008545,0.2694179767652992
3,31,3526,215.08194118738174,0.35131990909576416,0.01835458166897297,0.34958624839782715,0.01835458166897297,0.00016100490659785768,0.006120265872838596,0.27287527869819944,237,0.01,0.07598195225000381,0.22374657467007636,0.019876200705766678,0.04344263672828674,0.952166035479682,7.51171875,0.7361263036727905,0.26697187896525004
3,32,3800,251.70923966169357,0.35130417346954346,0.018050914630293846,0.34961026906967163,0.018050914630293846,0.00015506388265818644,0.006076751764004047,0.2312583134992531,274,0.01,0.07210853695869446,0.22034332431279696,0.019306989386677742,0.046877965331077576,0.9397459813601371,6.9478515625,0.7425117492675781,0.27733397099563656
3,33,4017,195.17641192674637,0.35131990909576416,0.017114484682679176,0.34970343112945557,0.017114484682679176,0.00014538468032177272,0.0049712581759584805,0.2237422192070101,217,0.01,0.06821069866418839,0.21477109044790268,0.018643466755747795,0.040201619267463684,0.9453484386274806,7.155078125,0.7132468819618225,0.2707236586693209
3,34,4364,324.2141162157059,0.351402223110199,0.01744012162089348,0.349773645401001,0.01744012162089348,0.00013961824122816325,0.004252713235716025,0.18609617791850777,347,0.01,0.06545045226812363,0.21174818495909373,0.01831035688519478,0.03627553582191467,0.9686931206875694,8.2537109375,0.7087048292160034,0.2728228435114493
3,35,4780,392.2140380144119,0.35136133432388306,0.01633717678487301,0.3498396873474121,0.01633717678487301,0.00013624882412841544,0.003709206824629184,0.1582472958692872,416,0.01,0.06163295358419418,0.2090866225607255,0.017513783648610115,0.034514982253313065,0.9625894051955176,7.984375,0.6927693486213684,0.27107610243496305
3,36,5183,374.53309243917465,0.3505382537841797,0.021352969110012054,0.34855443239212036,0.021352969110012054,0.00013263539512990973,0.003089254720705665,0.13319250889122486,403,0.01,0.05769088864326477,0.2044069603085518,0.017137715592980385,0.032343827188014984,0.9722532787898476,8.4572265625,0.6909271478652954,0.2704314602839652
3,37,5683,495.0229859948158,0.35098564624786377,0.017612675204873085,0.34934985637664795,0.017612673342227936,0.00013133610795193818,0.005668684272095561,0.14187403442524374,500,0.01,0.05486546456813812,0.1984683956205845,0.016735335811972618,0.029825974255800247,0.9765222470335633,8.6751953125,0.6879212260246277,0.20291699318850706
3,38,5901,194.75643104314804,0.3501041531562805,0.014515182934701443,0.34877029061317444,0.014515182934701443,0.00012798071177464655,0.0029017699776556004,0.19185487538398732,218,0.01,0.05158790573477745,0.19249931032007392,0.016256267204880714,0.028316061943769455,0.9760611732086255,8.676953125,0.6380074620246887,0.22355054785175726
3,39,6401,480.53974175453186,0.34934350848197937,0.02115369401872158,0.34739819169044495,0.02115369401872158,0.0001243212079355979,0.002473694179966317,0.19792129328660668,500,0.01,0.05021832883358002,0.18941765686740045,0.015876637771725655,0.025675343349575996,0.9773855887529277,8.7056640625,0.59990394115448,0.24416049336044993
3,40,6901,494.3385505080223,0.34900712966918945,0.019514210522174835,0.3471996486186981,0.019514210522174835,0.00012653665122343229,0.007259863172192126,0.1922575542833656,500,0.01,0.04794800654053688,0.1839401845932007,0.01560578215867281,0.025729050859808922,0.9754818175607748,8.5814453125,0.703391432762146,0.10755031838457073
3,41,7247,321.4283223748207,0.3505060374736786,0.013308659195899963,0.3492928147315979,0.013308659195899963,0.00012624448555960464,0.00406028941909496,0.2356670589734088,346,0.01,0.045887887477874756,0.17883617889422637,0.015105591155588627,0.024419225752353668,0.9761690127961841,8.7080078125,0.6451526880264282,0.11911040606572626
3,42,7409,142.4702184200287,0.34699517488479614,0.02599446289241314,0.34460416436195374,0.02599446289241314,0.0001242648769610761,0.004502447040535377,0.2817527543462347,162,0.01,0.04433242604136467,0.17610671200922556,0.014962241053581238,0.020699577406048775,0.9786445942053935,8.7521484375,0.5758585333824158,0.1309959660822511
3,43,7475,48.285709500312805,0.34721970558166504,0.026213189586997032,0.34497854113578796,0.026213189586997032,0.00012609744298970328,0.012251477531806033,0.7297246663831174,66,0.01,0.04393146559596062,0.1750524513423443,0.01487234327942133,0.02237529493868351,0.9739158648471273,8.590625,0.6469882726669312,0.08587971813766768
3,44,7538,46.00401681661606,0.34850388765335083,0.026210244745016098,0.3462543487548828,0.026210244745016098,0.00012699271043449447,0.0067573578833554195,0.5246512237315376,63,0.01,0.04377502575516701,0.17445326303613598,0.014738393947482109,0.0236288383603096,0.9714251314274248,8.5130859375,0.5892685055732727,0.1015804762291516
3,45,7607,53.160152316093445,0.3485356271266937,0.023099051788449287,0.3465292751789093,0.023099051788449287,0.00012550177288458457,0.004619549402509463,0.9043418909112613,69,0.01,0.04362821951508522,0.17344710384977274,0.014635077677667141,0.02151619829237461,0.9826513891955402,8.993359375,0.5954792499542236,0.1289505309557054
3,46,7641,17.312281012535095,0.34394168853759766,0.028187919408082962,0.34156012535095215,0.028187919408082962,0.00012424980884353663,0.002538216430172003,1.8090330899693072,34,0.01,0.0434420108795166,0.1727799643730295,0.014810080640017986,0.027114806696772575,0.9540416502128702,7.92578125,0.5643564462661743,0.17557528143268894
3,47,7677,19.23065346479416,0.3435433804988861,0.026945438235998154,0.34126198291778564,0.026945438235998154,0.0001242386790871588,0.0025863256730974233,2.0259941068788367,36,0.01,0.04337413236498833,0.17212711315730522,0.014631666243076324,0.023929007351398468,0.9687612282855994,8.57890625,0.5662698745727539,0.16719639767049102
3,48,7705,12.291972398757935,0.3411802351474762,0.027018824592232704,0.33885088562965393,0.027018824592232704,0.00012315556468193195,0.002402641964626723,2.1429183218628167,28,0.01,0.043297093361616135,0.17127559287794705,0.015000925399363041,0.02766316570341587,0.9599587463511199,8.15859375,0.5383620858192444,0.17320042240369649
3,49,7732,11.224097430706024,0.3420555591583252,0.026779107749462128,0.3397613763809204,0.026779107749462128,0.00012201794738454434,0.0014486886402786088,1.8236400119960308,27,0.01,0.04323793575167656,0.1702188378572464,0.014346761628985405,0.02819935977458954,0.9596613752492832,8.2060546875,0.5455324649810791,0.15711063964190905
3,50,7872,117.0451785326004,0.34982022643089294,0.012531603686511517,0.3486858904361725,0.012531603686511517,0.00012145070009864866,0.0021331661857160117,2.6081099099479617,140,0.01,0.04318046197295189,0.17182589193185172,0.014670128002762794,0.019246459007263184,0.9807217547017555,8.9126953125,0.5615314245223999,0.14514201119201048
3,51,7981,90.7196341753006,0.3441372811794281,0.02096709795296192,0.34225428104400635,0.02096709795296192,0.00012023897948286806,0.0018623317296927173,1.9192237958870828,109,0.01,0.04263538494706154,0.16902973026037216,0.014265221543610096,0.020890668034553528,0.9737142304963006,8.7291015625,0.5386675596237183,0.16671926276757526
3,52,8044,46.45866584777832,0.34743550419807434,0.021856209263205528,0.3454832434654236,0.021856209263205528,0.00011902122092696147,0.0017022374831515575,1.9642384590270618,63,0.01,0.04233945533633232,0.16793985953254084,0.014263687655329704,0.022793855518102646,0.9725002516028809,8.64140625,0.5114533305168152,0.14703053043832262
3,53,8121,61.051408886909485,0.35105112195014954,0.020291119813919067,0.34924599528312683,0.020291119813919067,0.00011962709029302783,0.0013365783593467166,2.2530924914936934,77,0.01,0.04217902943491936,0.1683055958440227,0.014460353180766106,0.018946440890431404,0.977737545797083,8.875390625,0.5323891043663025,0.17201095213412831
3,54,8272,129.5288723707199,0.3485175669193268,0.022614169865846634,0.3464157283306122,0.022614169865846634,0.00011865893804145255,0.001628849200618964,1.2073571397985021,151,0.01,0.04197150096297264,0.16766937288545794,0.014157277531921864,0.018844226375222206,0.9806498098709158,8.9421875,0.5161753296852112,0.18899433169335025
3,55,8473,179.36631017923355,0.35087400674819946,0.011709768325090408,0.34979817271232605,0.011709768325090408,0.00012038907329952054,0.003010200999688095,0.9999862373899668,201,0.01,0.041618142277002335,0.16705515272915364,0.014144598506391048,0.023209404200315475,0.9773848307856139,8.7626953125,0.5531346201896667,0.1036995463515151
3,56,8643,147.75701051950455,0.3499349057674408,0.012214094400405884,0.34883958101272583,0.012214094400405884,0.00011807171245119675,0.003305808193611235,0.8028026583768866,170,0.01,0.04090864211320877,0.16493649979432423,0.014108512550592422,0.02672867849469185,0.9719912463476545,8.5919921875,0.5724809765815735,0.09963282252847862
3,57,8908,241.76076692342758,0.35048314929008484,0.01272155623883009,0.3493198752403259,0.01272155623883009,0.00011717438835396685,0.0030531457009739383,1.0234770565042988,265,0.01,0.040344249457120895,0.16398400863011678,0.013782251626253128,0.026694584637880325,0.9764549829525779,8.70859375,0.6838418245315552,0.06459711894845209
3,58,9190,258.8925959467888,0.3510478734970093,0.011429548263549805,0.350002646446228,0.011429548263549805,0.00011549693770254688,0.0030499957395744895,1.1609847290208564,282,0.01,0.03952251374721527,0.16311863695873935,0.013732628896832466,0.022922324016690254,0.9729932287195557,8.531640625,0.6355357766151428,0.06524550798197896
3,59,9462,248.81184709072113,0.35083603858947754,0.0120453592389822,0.34973815083503723,0.0120453592389822,0.0001138513199735566,0.004219921196761009,1.1690199367564034,272,0.01,0.03866046667098999,0.16127411723136903,0.013840990141034126,0.02163831703364849,0.9745907904565557,8.6595703125,0.6664588451385498,0.054627313438319905
3,60,9962,476.76196110248566,0.35056808590888977,0.025793416425585747,0.3481547236442566,0.025793416425585747,0.00011273630981223606,0.005969978037238535,1.1392868775688112,500,0.01,0.03789537400007248,0.16041947396265135,0.01338744442909956,0.02173870988190174,0.9767888874818637,8.723828125,0.7202686667442322,0.08086643434322241
3,61,10462,476.7565109729767,0.35067451000213623,0.02394597791135311,0.3484535813331604,0.02394597791135311,0.00011898650103064842,0.015186935899423827,1.3031389801762998,500,0.01,0.037287965416908264,0.15528492747168793,0.01339052151888609,0.025360895320773125,0.9751151516146105,8.525390625,0.9964976906776428,0.0351354150322804
3,62,10809,321.15436866879463,0.3503684997558594,0.01117339450865984,0.34937724471092224,0.01117339450865984,0.00012337881184066647,0.007125123079749756,1.5692085503874456,347,0.01,0.03665032610297203,0.15265951491892338,0.013422983698546886,0.025862766429781914,0.9724780028358652,8.50625,0.8583988547325134,0.058776633876025594
3,63,11042,208.3865723013878,0.35086789727211,0.02544955350458622,0.34842029213905334,0.02544955350458622,0.00012071867351464573,0.009725675015804534,1.5303546297971322,233,0.01,0.035832446068525314,0.15015716545638583,0.013129247352480888,0.027010304853320122,0.9728089050167849,8.4576171875,0.9213513731956482,0.03741799804144097
3,64,11471,369.3197914958,0.3493700325489044,0.029373466968536377,0.34659284353256226,0.029373466968536377,0.00012358211104075836,0.014303105522142073,2.090942774469122,429,0.01,0.03561335429549217,0.14728147075619807,0.012739635072648525,0.02698124200105667,0.9677923364323487,8.2837890625,0.8308078646659851,0.03266066148250308
3,65,11706,205.95494705438614,0.3507576882839203,0.023523444309830666,0.34849151968955994,0.023523444309830666,0.000130198015937243,0.011377071617541581,1.7700735626175352,235,0.01,0.03537999093532562,0.14441346935927868,0.01268669031560421,0.0290137380361557,0.9688058650928847,8.3240234375,0.9061779975891113,0.035204057247665316
3,66,11914,182.9202984571457,0.35092324018478394,0.021981719881296158,0.34880000352859497,0.021981719881296158,0.00012956912351203047,0.007336752114093138,1.95174931563437,208,0.01,0.0351419635117054,0.142659287320243,0.012583357281982899,0.02904823236167431,0.9682076928240144,8.3609375,0.7053133249282837,0.04661155618898432
3,67,12121,179.15652883052826,0.35018646717071533,0.021648263558745384,0.34810870885849,0.021648263558745384,0.0001278251044151029,0.005960874892543475,2.8139035356603563,207,0.01,0.03491221368312836,0.14157649787223858,0.012664691545069218,0.024678239598870277,0.9714879671738722,8.4666015625,0.7260605096817017,0.06644699422334664
3,68,12304,158.86316061019897,0.3510068356990814,0.020469795912504196,0.34903720021247864,0.020469795912504196,0.00012610628943954732,0.003566970290155447,2.742222911864519,183,0.01,0.03468568995594978,0.14063522463783304,0.012461538426578045,0.025628678500652313,0.9670298874622075,8.2716796875,0.6830760836601257,0.05800229214752979
3,69,12499,168.7818065881729,0.3505658209323883,0.019594013690948486,0.3486865758895874,0.019594013690948486,0.00012338247427881772,0.0037648091092099397,3.327341896236727,195,0.01,0.03447425365447998,0.13887897649159034,0.012457026168704033,0.024548929184675217,0.9684240946157748,8.293359375,0.6998535990715027,0.043423833558452016
3,70,12667,144.23110669851303,0.35075145959854126,0.019343441352248192,0.3488975167274475,0.019343441352248192,0.00012267947946990412,0.003383120990838506,2.8320024482905866,168,0.01,0.03424210473895073,0.13915319424122571,0.012569069862365723,0.022684475407004356,0.9683285691088827,8.338671875,0.6599926352500916,0.07677918963669987
3,71,12850,160.19498527050018,0.35096853971481323,0.017653048038482666,0.3492891788482666,0.017653048038482666,0.00012046653549875873,0.0028711226393411658,2.8606629497061173,183,0.01,0.03404450789093971,0.1371442004734156,0.012396832928061485,0.02247963473200798,0.9711050830962208,8.4212890625,0.6199987530708313,0.08332148220058776
3,72,13023,150.40641778707504,0.3508160412311554,0.01752622053027153,0.3491540551185608,0.01752622053027153,0.00011843924576533027,0.0025615535547258332,2.9665903250084202,173,0.01,0.033811070024967194,0.1365229991078377,0.012576030567288399,0.02254314348101616,0.9738343750204368,8.55390625,0.627687394618988,0.0555421669510486
3,73,13197,152.76181668043137,0.35056909918785095,0.016917692497372627,0.3489523231983185,0.016917692497372627,0.00011628290059161373,0.0024382432723068634,2.2714012725826573,174,0.01,0.03359473869204521,0.13540427216887474,0.012606736272573471,0.02304864674806595,0.974210075278777,8.579296875,0.6431716084480286,0.0234964347661321
3,74,13380,160.98856055736542,0.3509567677974701,0.015758981928229332,0.3494682013988495,0.015758981928229332,0.00011487908381169808,0.0035412919172314087,3.265019351989031,183,0.01,0.033374857157468796,0.13369835787544063,0.012143137864768505,0.022592902183532715,0.9760100882857434,8.6775390625,0.6587651968002319,0.03744620034281226
3,75,13579,175.57800042629242,0.35088658332824707,0.014844736084342003,0.34950941801071167,0.014844736084342003,0.00011383166792466699,0.003185046731624215,2.627410069951101,199,0.01,0.03313392028212547,0.13398559474601196,0.011924565769731998,0.020799750462174416,0.980586322249864,8.8650390625,0.6489714980125427,0.04550757383919482
3,76,13794,192.08698213100433,0.35092827677726746,0.01426828745752573,0.34959185123443604,0.01426828745752573,0.00011318146796427,0.002181979056715719,3.549894065090588,215,0.01,0.032865893095731735,0.13433975000988763,0.01221511047333479,0.02258693240582943,0.9797385213137725,8.7892578125,0.6301900744438171,0.031136577814810978
3,77,14294,487.73653787374496,0.35055169463157654,0.01100466214120388,0.34954676032066345,0.01100466214120388,0.00011094760548934025,0.0026998376591298025,3.8312002189084886,500,0.01,0.03257602080702782,0.13203169422329597,0.011962158605456352,0.01964038796722889,0.9831718551855743,9.012109375,0.5646395683288574,0.039747438890062194
3,78,14749,414.43563574552536,0.35128551721572876,0.012261473573744297,0.3502293825149536,0.012261473573744297,0.00010832447370789438,0.0020180308320347897,3.234526199971636,455,0.01,0.031821463257074356,0.13098991938612678,0.011955764144659042,0.019796349108219147,0.9838146653200611,9.0220703125,0.6158485412597656,0.0980552016345416
3,79,15204,405.307636320591,0.35142266750335693,0.012199727818369865,0.35039204359054565,0.012199727818369865,0.00010682651969673635,0.0018242793820447108,3.9053211284428837,455,0.01,0.031218048185110092,0.12907818364992477,0.01160114724189043,0.021125536412000656,0.9788919311292085,8.80625,0.5901594758033752,0.03531148031402492
3,80,15698,438.7153116464615,0.351245254278183,0.011654846370220184,0.3502929210662842,0.011654846370220184,0.00010436315654769098,0.0016770968969883713,5.217515162963952,494,0.01,0.03064889833331108,0.12718142356912968,0.011482231318950653,0.017016498371958733,0.9873941077261366,9.22421875,0.594374418258667,0.06770742961701541
3,81,16198,452.3719551563263,0.3509213328361511,0.011516920290887356,0.35003381967544556,0.011516920290887356,0.00010307686139550824,0.0015422365952619031,5.587010999247432,500,0.01,0.030051175504922867,0.12616869604489842,0.011405489407479763,0.023462221026420593,0.973497444077996,8.6154296875,0.618980348110199,0.039993414530100406
3,82,16698,456.72915053367615,0.35054492950439453,0.010866008698940277,0.34969526529312134,0.010866008698940277,0.0001016840834396019,0.0014319619347040156,6.047843125514686,500,0.01,0.02947905659675598,0.12506074304618534,0.011293815448880196,0.0241235364228487,0.9682262724381712,8.44765625,0.6208281517028809,0.030641934288947147
3,83,17198,454.0097602009773,0.3512178957462311,0.010288133285939693,0.35043784976005554,0.010288133285939693,9.926007324023745e-05,0.0011124722706153988,6.160893582165241,500,0.01,0.028921712189912796,0.1230447014249288,0.011118032969534397,0.022846052423119545,0.969032670045822,8.5505859375,0.6156929135322571,0.08336945840700824
3,84,17698,456.9101862311363,0.350967675447464,0.009697169996798038,0.350259393453598,0.009697169996798038,9.754210136702229e-05,0.0010665422911432557,5.499497762940824,500,0.01,0.028379978612065315,0.12226711647279227,0.010770676657557487,0.021262889727950096,0.9744565349917299,8.79296875,0.5627673864364624,0.10688199469182111
3,85,18198,461.7022901773453,0.3507387638092041,0.009883947670459747,0.3499797582626343,0.009883947670459747,9.564834274014161e-05,0.000989224196793815,5.467299060769379,500,0.01,0.02785215526819229,0.12056623250246049,0.01101110503077507,0.018852580338716507,0.975890322281814,8.7384765625,0.5647460222244263,0.07190836868006684
3,86,18698,469.5186094045639,0.35054415464401245,0.00936027243733406,0.34980323910713196,0.00936027243733406,9.443201136965514e-05,0.000866357421889429,5.245278623186052,500,0.01,0.027358468621969223,0.12004070682844646,0.010624933056533337,0.020965421572327614,0.9714832301709434,8.513671875,0.5949983596801758,0.06040117023914995
3,87,19198,488.1687766313553,0.35125732421875,0.009003664366900921,0.350460022687912,0.009003664366900921,9.296494817173057e-05,0.0009037978940584365,5.188147712610662,500,0.01,0.026877183467149734,0.11840279731031966,0.010576607659459114,0.020758187398314476,0.967810960285432,8.4341796875,0.5792484879493713,0.08757845511479317
3,88,19698,492.2572450041771,0.3515394926071167,0.008431654423475266,0.35079771280288696,0.008431654423475266,9.14747101715703e-05,0.000742555399522865,4.531334481522441,500,0.01,0.02641167864203453,0.11726302329350162,0.010150890797376633,0.019307071343064308,0.9725989127033159,8.671875,0.5805665850639343,0.07390501983257973
3,89,20198,492.3436243534088,0.3501398265361786,0.009747561067342758,0.34922724962234497,0.009747561067342758,8.98273810315387e-05,0.0006541962930465448,5.797196309745312,500,0.01,0.025955285876989365,0.11630495963127989,0.010013471357524395,0.02283630333840847,0.9533261909524678,7.8888671875,0.579426109790802,0.06921767361536107
3,90,20360,138.53643810749054,0.35040444135665894,0.01137674693018198,0.3493201434612274,0.01137674693018198,8.889020764633106e-05,0.000593881253529943,5.436796384863555,162,0.01,0.02555406466126442,0.11523339551610824,0.010157585144042969,0.022975726053118706,0.959803460796527,8.1580078125,0.5553123354911804,0.07843568353555658
3,91,20860,494.5159167647362,0.3504863381385803,0.00991416722536087,0.34954601526260376,0.00991416722536087,8.813000539806966e-05,0.0005774831555616493,6.225673382744193,500,0.01,0.025441261008381844,0.11581134326473067,0.010025245137512684,0.02153480425477028,0.967695325873029,8.5248046875,0.5638828873634338,0.11412332437404281
3,92,21360,492.81842464208603,0.35110002756118774,0.008194603025913239,0.35037750005722046,0.008194603025913239,8.702524215483141e-05,0.0005357036518775944,6.336642844021321,500,0.01,0.025069084018468857,0.1141752318651588,0.009402732364833355,0.023493682965636253,0.9479784781464661,7.860546875,0.46683773398399353,0.07862305991469476
3,93,21860,468.7533555626869,0.34900763630867004,0.012296230532228947,0.3479205369949341,0.012296230532228947,8.560020824773687e-05,0.00043265846943102654,6.451670284882188,500,0.01,0.024674082174897194,0.11346360874104212,0.009617339819669724,0.024921895936131477,0.9502686342303077,7.9802734375,0.5233852863311768,0.08959880020832134
3,94,22360,464.0389891862869,0.34851714968681335,0.013718306086957455,0.3472912311553955,0.013718306086957455,8.545663077658152e-05,0.012186848206671557,6.590938230663538,500,0.01,0.024390965700149536,0.11176764472442514,0.009691731072962284,0.02860826440155506,0.9511747026996191,7.8978515625,0.7221407294273376,0.050048698020009476
3,95,22860,493.1979955434799,0.3513062000274658,0.008092916570603848,0.35060083866119385,0.008092916570603848,8.634005361450729e-05,0.008805898115277724,7.067800667181611,500,0.01,0.02415231056511402,0.11124513094452605,0.009441451169550419,0.024860527366399765,0.9630992197347165,8.3666015625,0.8245525360107422,0.06690654397900876
3,96,23360,491.9842386841774,0.3515312373638153,0.007563841063529253,0.35088762640953064,0.007563841063529253,8.488506758245482e-05,0.004130224953176652,7.3665664481297135,500,0.01,0.023801054805517197,0.11007784738969267,0.009254371747374535,0.02211475558578968,0.9615315297319177,8.34453125,0.7490180134773254,0.06058685214423007
3,97,23860,492.4495134949684,0.3513084352016449,0.008264616131782532,0.3505672514438629,0.008264616131782532,8.396150412838803e-05,0.0030988870438055267,6.269106373228133,500,0.01,0.02345351129770279,0.10951103232391587,0.009251251816749573,0.023527299985289574,0.9575698324062079,7.9619140625,0.6876710057258606,0.039203264361371
3,98,24360,495.5194680094719,0.3511618375778198,0.00851861760020256,0.35036391019821167,0.00851861760020256,8.287260189004022e-05,0.0018783762568707443,6.117709080219269,500,0.01,0.023135220631957054,0.10866779886907146,0.00920729897916317,0.019809339195489883,0.9662309180166403,8.3255859375,0.5890421271324158,0.038408923620167706
3,99,24860,495.34625285863876,0.3511583209037781,0.008123721927404404,0.3504078686237335,0.008123721927404404,8.241909477204133e-05,0.001592444685934185,5.579910653576255,500,0.01,0.022835208103060722,0.10844885708470094,0.008994176983833313,0.01870516501367092,0.9682030953870566,8.37578125,0.5871721506118774,0.06570410418769577
3,100,25360,494.69850850105286,0.3511556088924408,0.008169825188815594,0.35039809346199036,0.008169825188815594,8.114954321969243e-05,0.0012440077961916368,5.674229965746402,500,0.01,0.022539321333169937,0.1069071394727402,0.008872388862073421,0.017613913863897324,0.9779979205846122,8.87890625,0.6028555035591125,0.03926124376386755
3,101,25860,489.84531396627426,0.35035088658332825,0.008314380422234535,0.3496072590351105,0.008314380422234535,7.974468378851077e-05,0.0010952924735914101,6.681441295951605,500,0.01,0.02225601300597191,0.10542458160357042,0.008614176884293556,0.017149293795228004,0.9736496789285749,8.7064453125,0.5259250402450562,0.1361735624056738
3,102,26360,494.6414756178856,0.3507538437843323,0.008298003114759922,0.3499862551689148,0.008298003114759922,7.929008452355456e-05,0.0010714262041279419,6.379180070795119,500,0.01,0.021986449137330055,0.10516214727765262,0.008826357312500477,0.018076112493872643,0.9717993681704883,8.6396484375,0.6136673092842102,0.06777235857966102
3,103,26860,494.5189274549484,0.3515215516090393,0.00695217726752162,0.3509175181388855,0.00695217726752162,7.894151905715903e-05,0.0008302524199725846,6.627661262951792,500,0.01,0.021726807579398155,0.1050585581829735,0.00847311969846487,0.01664786785840988,0.9768627575838182,8.8498046875,0.5161905288696289,0.08405911717890507
